R,t,algo
0.1152671410,0.0214186575,p4p
0.1011620810,0.0429817379,p4p
0.1121020772,0.0414097769,p4p
0.1083925157,0.0425443076,p4p
0.1166081774,0.0260502642,p4p
0.1777041297,0.0278012239,p4p
0.1748912794,0.0329163783,p4p
0.1934243655,0.0674862855,real
21.8048919249,2.3294688535,real
10.7972347279,0.9694533943,real
6.8418978873,0.6762301922,real
4.6990776916,0.7555184109,real
0.0790101616,0.0449450421,real
0.1024270731,0.0516840699,real
0.0928750649,0.0615015588,real
0.1400375280,0.0692963189,real
0.1219055953,0.0641532831,real
0.1771600219,0.0758577801,real
0.2241324399,0.0839289267,real
0.2233060550,0.0899258136,real
0.1494567423,0.0742439808,real
0.1656000033,0.0550900089,real
0.1869988832,0.0449461867,real
0.2379297186,0.0451767911,real
0.2089327186,0.0493897591,real
0.1364622384,0.0355662420,real
0.0882211446,0.0469540937,real
0.0961808731,0.0477957712,real
0.0942278205,0.0464160108,real
0.1080855389,0.0393021007,real
0.0429093224,0.0309040098,real
0.1050382838,0.0215195881,real
0.0475435310,0.0433526026,real
0.1282952173,0.0412317488,real
0.1244095569,0.0422716708,real
0.1067594984,0.0259982933,real
0.1660969923,0.0272999652,real
0.1796713816,0.0324976884,real
0.3065045243,0.1358075271,p35p
28.0617477501,3.0308966881,p35p
0.3294752437,0.1241538176,p35p
23.6168835647,2.3453155496,p35p
5.2322805119,0.9166843549,p35p
0.1821519480,0.0854939090,p35p
0.1939402434,0.0900503701,p35p
0.1443629825,0.0904964166,p35p
0.0936186926,0.1059567105,p35p
0.0734890053,0.1344313586,p35p
0.0762421402,0.1655038828,p35p
0.0925092244,0.0993964411,p35p
0.0431048102,0.0945506674,p35p
0.0400918839,0.1003599714,p35p
0.0818403164,0.1104949324,p35p
0.1986812096,0.1107676008,p35p
0.2172028934,0.0993710621,p35p
0.2747385333,0.0983975068,p35p
0.2113486691,0.0572621212,p35p
0.2094312841,0.0512493450,p35p
0.2119802336,0.0851504165,p35p
0.2103251822,0.0309413435,p35p
0.1009234227,0.0885133620,p35p
0.1524418425,0.0849056166,p35p
0.1394923947,0.0787968599,p35p
0.1142136326,0.0921609629,p35p
0.1283870375,0.0669590173,p35p
0.1244383466,0.0475600331,p35p
0.1396628823,0.0317383499,p35p
0.1006293607,0.0325243102,p35p
0.0900700339,0.0556100097,p35p
0.2991853605,0.1355297717,p4p
28.0696751285,3.0314034934,p4p
0.3226735532,0.1237782749,p4p
23.6084351722,2.3448504767,p4p
5.2243222382,0.9161305903,p4p
0.1723623968,0.0851191486,p4p
0.1846625585,0.0903821503,p4p
0.1397366195,0.0906024673,p4p
0.0831840922,0.1062661574,p4p
0.0856437234,0.1350693184,p4p
0.0709097716,0.1663350932,p4p
0.1117197624,0.0998414006,p4p
0.0994016921,0.0949429718,p4p
0.0708343432,0.1007979471,p4p
0.1265232800,0.1118062512,p4p
0.2038460284,0.1097534665,p4p
0.2113739453,0.0961997756,p4p
0.2560768390,0.0959481519,p4p
0.1963941110,0.0558841326,p4p
0.2265076840,0.0509200525,p4p
0.1790628094,0.0856084716,p4p
0.1793379463,0.0300732769,p4p
0.1287410008,0.0873548136,p4p
0.1563281232,0.0843397023,p4p
0.1319262661,0.0794529551,p4p
0.1064092607,0.0931842221,p4p
0.1457848315,0.0673698094,p4p
0.0725343847,0.0477500115,p4p
0.1461890636,0.0318414642,p4p
0.1275118163,0.0324344813,p4p
0.1227192711,0.0552297440,p4p
0.3025938748,0.1357206516,real
28.0674224846,3.0320548036,real
0.3263497272,0.1236149369,real
23.6125402918,2.3444587471,real
5.2268746403,0.9158162212,real
0.1735100603,0.0849216672,real
0.1858336639,0.0900604045,real
0.1399605152,0.0909939044,real
0.0827091294,0.1065285181,real
0.0809911102,0.1353786521,real
0.0660912546,0.1661757592,real
0.1128838429,0.1005149681,real
0.0744679319,0.0947324763,real
0.0041322560,0.1003433290,real
0.1278645312,0.1100335775,real
0.1630499891,0.1087419002,real
0.1399483659,0.0982106978,real
0.2363753519,0.0963517181,real
0.2306554903,0.0568884371,real
0.2198776558,0.0520388427,real
0.2108561088,0.0863336580,real
0.2389519906,0.0313890414,real
0.1452539030,0.0883874599,real
0.1798036807,0.0844855502,real
0.1192939302,0.0786526897,real
0.0810888443,0.0918537089,real
0.1063594378,0.0667252885,real
0.0688056223,0.0472093230,real
0.0876351343,0.0314379564,real
0.0993482228,0.0317647334,real
0.1506287138,0.0547968778,real
0.1523844023,0.0359079917,p35p
79.3739261663,1.1043017145,p35p
29.1181459975,0.3576998950,p35p
23.4126726888,0.4004917118,p35p
27.5220495665,0.4090320742,p35p
0.3082262631,0.0245016449,p35p
0.1374506754,0.0202448450,p35p
0.1931358779,0.0254581320,p35p
0.1257158163,0.0258105542,p35p
0.1617816878,0.0276472447,p35p
0.0706754741,0.0284834861,p35p
0.0880634690,0.0347683607,p35p
0.1597627394,0.0325925798,p35p
0.1745908966,0.0196048734,p35p
0.0569824977,0.0172474764,p35p
0.0660269028,0.0158518841,p35p
0.1043625831,0.0210274682,p35p
0.1495145199,0.0240809444,p35p
0.1299666055,0.0297499672,p35p
0.1108486039,0.0336997311,p35p
0.1416142027,0.0409772319,p35p
0.1249088315,0.0367351381,p35p
0.0755191195,0.0437861378,p35p
0.1505162408,0.0355910325,p4p
79.3717797873,1.1042813503,p4p
29.1143152539,0.3575233706,p4p
23.4263219949,0.4012660091,p4p
27.5350644509,0.4100003456,p4p
0.3192087674,0.0244668662,p4p
0.1322500362,0.0203685667,p4p
0.1972793207,0.0255847517,p4p
0.1287883570,0.0258682906,p4p
0.1524571987,0.0279244832,p4p
0.0775641562,0.0288314125,p4p
0.0724193498,0.0352545967,p4p
0.1366198031,0.0330347571,p4p
0.1813503096,0.0197527163,p4p
0.0592404738,0.0170345983,p4p
0.0700252824,0.0153746680,p4p
0.0918955885,0.0204680374,p4p
0.1460859639,0.0235955167,p4p
0.1300236621,0.0293108586,p4p
0.1092669858,0.0334886793,p4p
0.1432017920,0.0405991580,p4p
0.1238595939,0.0361818442,p4p
0.0824996856,0.0433047851,p4p
0.1597415237,0.0362144857,real
79.3837575783,1.1039466429,real
29.1276683031,0.3580405004,real
23.4185082793,0.4006995676,real
27.5218660020,0.4090826793,real
0.2962030125,0.0254235828,real
0.1264769798,0.0207598445,real
0.1830089496,0.0253737720,real
0.1373811104,0.0254855504,real
0.0927608416,0.0273214211,real
0.0566191527,0.0279357868,real
0.0566943858,0.0344449424,real
0.1649132037,0.0326165961,real
0.1427257113,0.0202457403,real
0.0558344532,0.0168621645,real
0.0986015852,0.0152169776,real
0.1002386147,0.0205050122,real
0.1610999882,0.0237899385,real
0.1357583687,0.0299416911,real
0.1206234526,0.0340394306,real
0.1513568403,0.0409168997,real
0.1276286785,0.0364815642,real
0.0667197783,0.0436752863,real
0.1879173091,0.0704546644,p35p
1.1456945138,3.1985228803,p35p
0.8827957739,1.1277349720,p35p
1.6753639646,1.0788600538,p35p
0.7045403379,1.1092329067,p35p
0.0275060990,0.0217066946,p35p
0.0571682432,0.0113798261,p35p
0.0633665529,0.0186954002,p35p
0.1365238854,0.0206678879,p35p
0.1539973762,0.0283763596,p35p
0.1299380832,0.0370998732,p35p
0.1625179351,0.0435651061,p35p
0.1496922858,0.0545615705,p35p
0.2078756122,0.0660257869,p35p
0.1999984794,0.0826233263,p35p
0.2264645339,0.0940981451,p35p
0.1967570746,0.1179616290,p35p
0.2558175533,0.0812126528,p35p
0.2355740137,0.0317966962,p35p
0.2427618019,0.0219343290,p35p
0.2415170467,0.0155116932,p35p
0.2245682878,0.0118362566,p35p
0.2119268700,0.0149153179,p35p
0.2451473296,0.0241151536,p35p
0.2388924352,0.0470495117,p35p
0.2539221183,0.0377144250,p35p
0.2445745640,0.0322864472,p35p
0.2614280778,0.0290754552,p35p
0.2624122807,0.0212136269,p35p
0.2558631041,0.0197399033,p35p
0.2570092048,0.0435894302,p35p
0.2840112497,0.0423176241,p35p
0.2878356673,0.0433087445,p35p
0.2301114086,0.0428284177,p35p
0.2542632648,0.0438583488,p35p
0.2538163079,0.0488390554,p35p
0.2156983528,0.0460220239,p35p
0.2367885835,0.0414030927,p35p
0.2357471075,0.0408334330,p35p
0.2225324541,0.0424285286,p35p
0.2398448988,0.0445575245,p35p
0.2309663523,0.0532162197,p35p
24.2217304534,11.3889773541,p4p
23.8587071023,11.1054286952,p4p
23.7910569071,10.0511614407,p4p
20.6679247392,10.7528971488,p4p
0.1898952373,0.0652849977,real
1.1514684362,3.1977013295,real
0.8835447062,1.1260727347,real
1.6755459589,1.0773134130,real
0.7008010214,1.1094191292,real
0.0249406570,0.0182607637,real
0.0509269487,0.0175962410,real
0.0547508553,0.0296605253,real
0.1313288234,0.0336275850,real
0.1505603251,0.0346983925,real
0.1301267732,0.0417824636,real
0.1714792943,0.0439782078,real
0.1707012634,0.0525102611,real
0.2198835307,0.0615147713,real
0.2053982839,0.0680509490,real
0.2131798857,0.0765979642,real
0.1845056447,0.0779505389,real
0.2145998884,0.0876459577,real
0.2214566184,0.0280533656,real
0.2366513726,0.0202239077,real
0.2400139827,0.0152586472,real
0.2489694202,0.0118539580,real
0.1977493712,0.0124006967,real
0.2413617361,0.0184199141,real
0.2106904149,0.0391114721,real
0.2605113398,0.0297469928,real
0.2568472420,0.0237628038,real
0.2627242706,0.0215243601,real
0.2530301546,0.0152401422,real
0.2556110559,0.0177723957,real
0.2579629351,0.0456968342,real
0.2607312506,0.0432274082,real
0.2899347286,0.0419468766,real
0.2553964416,0.0402082857,real
0.2642585641,0.0407794245,real
0.2574834562,0.0437126549,real
0.2126652298,0.0433521339,real
0.2417832485,0.0409120814,real
0.2488057427,0.0410353331,real
0.2253548511,0.0422901717,real
0.2362216544,0.0428419701,real
0.2435936362,0.0494497163,real
